# timestamp tx ty tz qx qy qz qw
3.300000000 -242.8583796173 -61.3615286320 55.4713326373 0.5428265599 0.0923522570 0.8186683768 0.1630719940
3.400000000 150.6486909757 -95.2349936063 -21.5957719250 -0.1808422079 0.0696138213 0.9795709351 0.0537661123
3.500000000 142.0057978477 -105.3385911936 -29.2859847642 -0.1609036541 0.0857312364 0.9815366788 0.0578439047
3.600000000 -216.4325635294 -58.5932598421 46.9068521912 -0.1594397628 0.3267323403 -0.1088608331 0.9251887693
3.700000000 -215.8410997831 -57.8019594701 46.3743413330 -0.1565154402 0.3263754787 -0.1070518352 0.9260247666
3.800000000 145.0606874522 -98.6898553737 -26.7535943791 -0.1666885712 0.0772352587 0.9816444182 0.0512237366
3.900000000 140.4712576209 -99.8979889885 -28.5546973358 -0.1576511723 0.0795306317 0.9828681283 0.0528320817
4.000000000 138.4612914659 -97.7172723427 -33.2120787626 -0.1505658689 0.0745518520 0.9843606917 0.0529713983
4.100000000 146.5371401907 -90.3270405589 -32.1017731717 -0.1639364047 0.0612573210 0.9832789859 0.0503471113
4.200000000 148.2981607172 -80.1114779972 -30.3484868214 -0.1684202023 0.0440520407 0.9835620955 0.0479547449
4.300000000 145.1687051628 -87.9579474115 -31.5176385709 -0.1631729692 0.0582487524 0.9836666570 0.0488013622
4.400000000 144.4727416188 -96.3302112126 -23.6317803774 -0.1687706130 0.0759054750 0.9815097768 0.0489223571
4.500000000 -238.4698441915 -69.2598732097 60.2294620134 0.5490755678 0.1017913319 0.8174139271 0.1413825215
4.600000000 146.6475355001 -91.5972581735 -29.8466350751 -0.1666988648 0.0690635354 0.9828492639 0.0380662716
4.700000000 141.7632622266 -94.2532434179 -31.2760890258 -0.1588058684 0.0728934389 0.9837292628 0.0417609889
4.800000000 144.9618186677 -94.4199118824 -20.7775807514 -0.1718198022 0.0789969244 0.9813934597 0.0332312916
4.900000000 -216.4052154726 -61.0449024109 47.6056549069 -0.1518586052 0.3313041221 -0.0859313135 0.9272498865
5.000000000 138.9637570243 -83.8542635413 -31.2277343072 -0.1539952012 0.0589163428 0.9859362062 0.0272789269
5.100000000 -214.9389546348 -54.7426329840 45.7005477914 -0.1382063756 0.3302954812 -0.0855967404 0.9297726017
5.200000000 148.5970148418 -89.3017785217 -31.6053322759 -0.1677304663 0.0674014358 0.9832230991 0.0244105432
5.300000000 -218.2736160899 -61.2516918974 51.3856764980 -0.1448542184 0.3409630197 -0.0670600904 0.9264256143
5.400000000 150.1141645268 -95.2078565674 -21.3135686798 -0.1771945539 0.0850443655 0.9803763188 0.0152256209
5.500000000 147.4556663344 -91.0711160311 -25.9455723985 -0.1703509529 0.0742038752 0.9823828927 0.0199546967
5.600000000 146.4574579654 -93.6881993595 -29.0918556885 -0.1670666121 0.0747240675 0.9827157915 0.0278340424
5.700000000 -238.0473328335 -60.3267174165 49.1575633849 0.5407680457 0.0738423993 0.8278622624 0.1294654211
5.800000000 -238.1800795684 -49.5736726477 49.2764874267 0.5431357415 0.0587250007 0.8257457852 0.1403525518
5.900000000 144.0408090074 -118.2996461265 -24.4483117939 -0.1654468588 0.1172520607 0.9785795092 0.0355166916
6.000000000 147.6765447268 -95.0007485470 -23.8655418464 -0.1722661191 0.0813163888 0.9815345877 0.0173747612
6.100000000 151.7279639079 -96.1201797375 -9.3733947723 -0.1928019408 0.0862619593 0.9771946317 0.0218389045
6.200000000 -244.1717748401 -62.5780685502 55.6455064552 0.5515826376 0.0835730877 0.8180751856 0.1397323284
6.300000000 146.5877276384 -86.3089937200 -30.0599804856 -0.1700620650 0.0562653890 0.9831474977 0.0365253045
6.400000000 142.8662550943 -91.6822196215 -17.0793755123 -0.1765400131 0.0698764904 0.9810350012 0.0390029007
6.500000000 -238.7085593683 -70.1352493409 51.8279227671 0.5380565844 0.0989983339 0.8241976469 0.1462623696
6.600000000 -239.7295367066 -66.2638096270 52.3839755041 0.5404807606 0.0923787277 0.8229981496 0.1483939481
6.700000000 -235.9364414070 -64.9463839745 48.7906970139 0.5306387653 0.0929370231 0.8267671563 0.1619916041
6.800000000 151.1798276938 -87.0055902343 -19.6623566180 -0.1890007769 0.0519279826 0.9792416723 0.0516520886
6.900000000 -209.7303805852 -72.0645863418 36.9645545865 -0.1853195431 0.3026403942 -0.1143790478 0.9278916382
7.000000000 -208.0232674669 -75.8209419830 36.2394418208 -0.1888423330 0.2985965437 -0.1076842787 0.9292915438
7.100000000 140.3106826406 -94.8084081409 -19.4328136983 -0.1716316053 0.0715615564 0.9813895567 0.0479173629
7.200000000 -239.5705971438 -73.6840159436 60.2755270787 0.5402149221 0.1201644022 0.8143771264 0.1746947351
7.300000000 -236.5172120089 -68.9035127352 49.2894612417 0.5264106656 0.1076985760 0.8242583774 0.1785803884
7.400000000 -211.1124273595 -74.6814339908 38.0774249727 -0.1957740365 0.3021233626 -0.1256034377 0.9244553947
7.500000000 149.0553818009 -98.3808759302 -19.9866879149 -0.1854138582 0.0698834701 0.9781650962 0.0626980569
7.600000000 -230.0524951125 -76.6382148092 43.9456145570 0.5119960747 0.1176851097 0.8323724098 0.1765400971
7.700000000 142.9259517538 -93.8090551556 -29.2032241456 -0.1717651558 0.0475534129 0.9796073736 0.0927620496
7.800000000 -235.9695513485 -63.4809260044 42.0834750276 0.5191564071 0.0970922021 0.8285265607 0.1859931917
7.900000000 144.6146823801 -88.2458170625 -20.5792692655 -0.1784339393 0.0498068559 0.9803783674 0.0673710854
8.000000000 143.1032777288 -94.8585905346 -24.7517313106 -0.1730317781 0.0586483043 0.9803392211 0.0745344999
