# timestamp tx ty tz qx qy qz qw
4.80000000 -0.61031628 -0.43058693 0.66491270 -0.10105410 0.13440109 -0.06709464 0.98347482
4.90000000 -0.63767791 -0.40605101 0.65459102 -0.10039396 0.14395325 -0.06936663 0.98203197
5.00000000 -0.66128105 -0.38210177 0.64552742 -0.09976281 0.15345199 -0.07180120 0.98048175
5.10000000 -0.68147880 -0.36841884 0.63234025 -0.09931758 0.15771101 -0.07254658 0.97979602
5.20000000 -0.70050645 -0.37527961 0.60700572 -0.09875610 0.15081906 -0.07263522 0.98093066
5.30000000 -0.61182028 -0.39290828 0.68651223 -0.09010095 0.12654309 -0.08204514 0.98444769
5.40000000 -0.63044578 -0.39846179 0.66615790 -0.09038503 0.12727093 -0.07865493 0.98460452
5.50000000 -0.63971221 -0.39727846 0.65798032 -0.09158781 0.13599767 -0.07332980 0.98373729
5.60000000 -0.55430597 -0.35954702 0.75064695 -0.08121153 0.11567891 -0.07845938 0.98684710
5.70000000 -0.45200592 -0.33328065 0.82741445 -0.07317370 0.09758879 -0.07973502 0.98932521
5.80000000 -0.35660568 -0.27580306 0.89261699 -0.06334930 0.08181502 -0.08270006 0.99118811
5.90000000 -0.25951332 -0.21893543 0.94059563 -0.05467353 0.06852122 -0.08681084 0.99236058
6.00000000 -0.16197734 -0.20201102 0.96589589 -0.04960468 0.05693586 -0.08883520 0.99317974
6.10000000 -0.17039269 -0.24440737 0.95458442 -0.04798958 0.05252054 -0.08784180 0.99359067
6.20000000 -0.08883031 -0.21076621 0.97349203 -0.04207156 0.04402602 -0.08889000 0.99417818
6.30000000 0.00047521 -0.18362863 0.98299557 -0.03735718 0.03625532 -0.09212841 0.99438541
6.40000000 0.07696121 -0.16292895 0.98363161 -0.03352176 0.03026310 -0.09450209 0.99449977
6.50000000 0.02912800 -0.25957310 0.96528411 -0.04720017 0.03720132 -0.08429150 0.99462714
6.60000000 0.00847310 -0.30626526 0.95190847 -0.04874460 0.03977982 -0.08284350 0.99457452
6.70000000 -0.05861860 -0.33516312 0.94033480 -0.05258021 0.05070500 -0.08125065 0.99401341
6.80000000 -0.09929036 -0.37276021 0.92260027 -0.05686125 0.05790145 -0.08105874 0.99340007
6.90000000 0.02132935 -0.35384253 0.93506175 -0.05237331 0.05146066 -0.08828845 0.99338512
7.00000000 -0.02000649 -0.37563193 0.92655295 -0.05315587 0.05822683 -0.08587298 0.99318172
7.10000000 0.08458921 -0.36743027 0.92619634 -0.05019771 0.05146291 -0.09585301 0.99279603
7.20000000 0.01375223 -0.34174383 0.93969250 -0.05375066 0.08472555 -0.09690528 0.99022311
7.30000000 0.14081508 -0.32066345 0.93666756 -0.04875533 0.07354569 -0.10108064 0.99095744
7.40000000 0.07811034 -0.27601382 0.95797449 -0.05043579 0.12239817 -0.10655712 0.98545446
7.50000000 0.12931129 -0.29973036 0.94521970 -0.07102623 0.11302642 -0.09703315 0.98628843
7.60000000 0.11350338 -0.31295004 0.94296300 -0.06881461 0.11643522 -0.09312627 0.98642531
7.70000000 0.09802906 -0.32564190 0.94039762 -0.06798972 0.12185364 -0.08902961 0.98620628
7.80000000 0.21786678 -0.31471038 0.92384601 -0.06201951 0.10407184 -0.09390271 0.98818263
7.90000000 0.33759642 -0.28399035 0.89742863 -0.05502868 0.08830952 -0.09929708 0.98960263
8.00000000 0.26027292 -0.26236099 0.92920649 -0.05875722 0.11817499 -0.09926020 0.98627059
8.10000000 0.20593570 -0.26737574 0.94132924 -0.06490720 0.13741641 -0.09419477 0.98388573
8.20000000 0.16864507 -0.27667412 0.94604981 -0.07087683 0.15376496 -0.08800501 0.98162515
8.30000000 0.13334998 -0.27088931 0.95332932 -0.07139676 0.17358863 -0.08110115 0.97887287
8.40000000 0.12108795 -0.28517708 0.95079529 -0.07394693 0.17950976 -0.07549429 0.97806376
8.50000000 0.24041550 -0.31301293 0.91881627 -0.07704227 0.13800809 -0.06892837 0.98502139
8.60000000 0.32491967 -0.27478820 0.90494126 -0.07176358 0.13088282 -0.07455292 0.98598252
8.70000000 0.29116678 -0.28511125 0.91319960 -0.07524522 0.13945664 -0.07323147 0.98464570
8.80000000 0.24208418 -0.27959111 0.92909855 -0.07801976 0.16246481 -0.06951446 0.98116555
8.90000000 0.29103717 -0.22074778 0.93089622 -0.06592721 0.15929399 -0.07584229 0.98210334
9.00000000 0.39714164 -0.21636553 0.89188814 -0.06655937 0.14110546 -0.08556373 0.98404164
9.10000000 0.49068758 -0.19567826 0.84907931 -0.06435064 0.12649907 -0.09277348 0.98552020
9.20000000 0.43677631 -0.22941177 0.86982566 -0.07067313 0.13944302 -0.08494458 0.98404541
9.30000000 0.38398868 -0.26198936 0.88538933 -0.07737158 0.15165407 -0.07730726 0.98236361
9.40000000 0.32180071 -0.26008818 0.91038370 -0.07822293 0.17863600 -0.07014335 0.97828946
9.50000000 0.40955868 -0.24068443 0.87996179 -0.07499379 0.16213289 -0.07830662 0.98079403
9.60000000 0.46636531 -0.19994049 0.86170018 -0.06910026 0.15193269 -0.08459770 0.98233642
9.70000000 0.51537400 -0.15933919 0.84202176 -0.06309018 0.14337003 -0.09212300 0.98335040
9.80000000 0.46849149 -0.15227948 0.87024516 -0.06375841 0.14899685 -0.09737094 0.98196421
9.90000000 0.56473750 -0.15348840 0.81087166 -0.06239267 0.11618422 -0.11011194 0.98513133
